seen_at,filing_date,transaction_date,ticker,issuer,insider_name,insider_role,officer_title,transaction_code,acquired_disposed,shares,price,dollar_value,severity,cluster_count,reasons,sector,industry,market_cap,price_now,price_now_date,accession,pdf_url,uid
2026-05-18,2026-05-14,2026-05-13,MP,MP Materials Corp. / DE,Litinsky James H.,CEO/President,Chairman and CEO,S,D,83229.0,64.93,5404058.970000001,moderate,1,"large C-suite sell $5,404,059",Basic Materials,Other Industrial Metals & Mining,10090742784,56.685001373291016,2026-05-18,0001831746-26-000014,https://www.sec.gov/Archives/edgar/data/1801368/000183174626000014/,0001831746-26-000014|0001831746|2026-05-13|S|83229.0|64.93
2026-05-18,2026-05-14,2026-05-14,TPH,"Tri Pointe Homes, Inc.",MITCHELL THOMAS J.,CEO/President,President and COO,D,D,683877.0,47.0,32142219.0,low,1,unusual code D,Consumer Cyclical,Residential Construction,3998444288,46.95000076293945,2026-05-13,0001193125-26-223942,https://www.sec.gov/Archives/edgar/data/1561680/000119312526223942/,0001193125-26-223942|0001130753|2026-05-14|D|683877.0|47.0
2026-05-18,2026-05-14,2026-05-14,TPH,"Tri Pointe Homes, Inc.",MITCHELL THOMAS J.,CEO/President,President and COO,D,D,312000.0,47.0,14664000.0,low,1,unusual code D,Consumer Cyclical,Residential Construction,3998444288,46.95000076293945,2026-05-13,0001193125-26-223942,https://www.sec.gov/Archives/edgar/data/1561680/000119312526223942/,0001193125-26-223942|0001130753|2026-05-14|D|312000.0|47.0
2026-05-18,2026-05-14,2026-05-14,TPH,"Tri Pointe Homes, Inc.",MITCHELL THOMAS J.,CEO/President,President and COO,D,D,126425.0,,,low,1,unusual code D,Consumer Cyclical,Residential Construction,3998444288,46.95000076293945,2026-05-13,0001193125-26-223942,https://www.sec.gov/Archives/edgar/data/1561680/000119312526223942/,0001193125-26-223942|0001130753|2026-05-14|D|126425.0|None
2026-05-18,2026-05-14,2026-05-13,MRVL,"Marvell Technology, Inc.",MURPHY MATTHEW J,CEO/President,Chairman of the Board and CEO,S,D,7500.0,177.26,1329450.0,moderate,1,"large C-suite sell $1,329,450",Technology,Semiconductors,147977240576,168.97000122070312,2026-05-18,0001628280-26-034988,https://www.sec.gov/Archives/edgar/data/1835632/000162828026034988/,0001628280-26-034988|0001381430|2026-05-13|S|7500.0|177.26
2026-05-18,2026-05-14,2026-05-14,SNA,Snap-on Inc,Pagliari Aldo John,CFO,Sr VP - Finance & CFO,S,D,3029.0,367.0938,1111927.1202,moderate,1,"large C-suite sell $1,111,927",Industrials,Tools & Accessories,18835046400,363.5975036621094,2026-05-18,0000091440-26-000119,https://www.sec.gov/Archives/edgar/data/91440/000009144026000119/,0000091440-26-000119|0001486096|2026-05-14|S|3029.0|367.0938
2026-05-18,2026-05-14,2026-05-12,SNDK,Sandisk Corp,Pokorny Michael,Other C-suite,"VP, Chief Accounting Officer",S,D,2446.0,1426.18,3488436.2800000003,moderate,1,"large C-suite sell $3,488,436",Technology,Computer Hardware,197671698432,1334.4200439453125,2026-05-18,0001363249-26-000032,https://www.sec.gov/Archives/edgar/data/2023554/000136324926000032/,0001363249-26-000032|0002058338|2026-05-12|S|2446.0|1426.18
2026-05-18,2026-05-14,2026-05-13,UTHR,UNITED THERAPEUTICS Corp,ROTHBLATT MARTINE A,CEO/President,Chairperson & CEO,S,D,1874.0,578.6347,1084361.4278,moderate,1,"large C-suite sell $1,084,361",Healthcare,Drug Manufacturers - Specialty & Generic,24440401920,567.6300048828125,2026-05-18,0001106578-26-000053,https://www.sec.gov/Archives/edgar/data/1082554/000110657826000053/,0001106578-26-000053|0001106578|2026-05-13|S|1874.0|578.6347
2026-05-18,2026-05-14,2026-05-13,UTHR,UNITED THERAPEUTICS Corp,ROTHBLATT MARTINE A,CEO/President,Chairperson & CEO,S,D,1752.0,579.5786,1015421.7072000001,moderate,1,"large C-suite sell $1,015,422",Healthcare,Drug Manufacturers - Specialty & Generic,24440401920,567.6300048828125,2026-05-18,0001106578-26-000053,https://www.sec.gov/Archives/edgar/data/1082554/000110657826000053/,0001106578-26-000053|0001106578|2026-05-13|S|1752.0|579.5786
2026-05-18,2026-05-14,2026-05-13,STX,Seagate Technology Holdings plc,Teh Ban Seng,Other C-suite,EVP & Chief Commercial Officer,S,D,1569.0,830.75,1303446.75,moderate,1,"large C-suite sell $1,303,447",Technology,Computer Hardware,166281494528,741.5700073242188,2026-05-18,0001137789-26-000105,https://www.sec.gov/Archives/edgar/data/1137789/000113778926000105/,0001137789-26-000105|0001801425|2026-05-13|S|1569.0|830.75
2026-05-18,2026-05-14,2026-05-14,STX,Seagate Technology Holdings plc,Teh Ban Seng,Other C-suite,EVP & Chief Commercial Officer,S,D,8003.0,817.2842,6540725.4526,moderate,1,"large C-suite sell $6,540,725",Technology,Computer Hardware,166281494528,741.5700073242188,2026-05-18,0001137789-26-000105,https://www.sec.gov/Archives/edgar/data/1137789/000113778926000105/,0001137789-26-000105|0001801425|2026-05-14|S|8003.0|817.2842
2026-05-18,2026-05-14,2026-05-13,NVT,nVent Electric plc,Zawoyski Sara E,CEO/President,President-Systems Protection,S,D,27015.0,172.4508,4658758.362,moderate,1,"large C-suite sell $4,658,758",Industrials,Electrical Equipment & Parts,28132890624,160.77000427246094,2026-05-18,0000897069-26-001127,https://www.sec.gov/Archives/edgar/data/1720635/000089706926001127/,0000897069-26-001127|0001790401|2026-05-13|S|27015.0|172.4508
2026-05-18,2026-05-14,2026-05-12,PTGX,"Protagonist Therapeutics, Inc",PATEL DINESH V PH D,CEO/President,President and CEO,S,D,75000.0,100.12,7509000.0,moderate,1,"large C-suite sell $7,509,000",Healthcare,Biotechnology,6788065280,100.69000244140625,2026-05-18,0001104659-26-061476,https://www.sec.gov/Archives/edgar/data/1377121/000110465926061476/,0001104659-26-061476|0001120477|2026-05-12|S|75000.0|100.12
